327.9349,117.1512
356.4141,220.4751
337.5085,111.5143
329.089,356.3241
209.7599,99.4119
325.452,-83.8665
235.1589,201.9346
67.5375,310.879
113.0074,330.9213
86.0334,304.112
21.9182,117.2953
186.4536,251.6874
376.7903,367.8401
259.6761,384.2737
344.8385,356.9761
254.4082,147.4995
130.7211,205.9303
235.3691,147.9052
141.5367,27.1801
17.1116,267.1462
374.5383,66.8541
145.8737,333.5567
315.6897,166.5956
52.991,207.5742
362.6013,290.8031
174.4794,310.7422
268.0786,164.8007
232.7066,253.2723
66.6821,18.9044
6.6591,277.9519
123.3326,367.7747
38.1562,332.577
339.2126,183.2844
239.7108,255.2576
360.1643,305.0147
202.0151,60.9636
123.9503,39.6165
15.2148,137.0189
157.5616,292.1401
280.6283,395.7564
333.7623,58.7212
315.6142,328.2461
58.2097,130.8627
211.8843,93.6152
234.6181,314.2024
197.0854,155.8764
274.0238,52.4333
59.8292,322.243
226.642,171.8163
295.4604,351.837
90.5247,304.0071
167.8807,108.7623
245.366,132.5413
360.9485,347.3587
172.4222,279.0673
267.8371,209.5289
295.7582,117.1399
161.1263,36.6254
539.1776,351.2693
171.6623,173.2023
20.9944,239.3914
56.2008,230.8666
56.9841,56.3416
44.7763,220.9054
249.9334,195.793
246.5743,182.0886
380.0137,332.3061
77.7006,342.1828
45.6538,144.201
320.4588,-5.94
248.1863,355.8644
378.1209,293.5779
372.7952,89.982
65.4595,245.8254
67.8355,83.4389
32.4743,420.9236
259.8323,236.8987
135.0758,324.1477
352.581,125.4282
167.4371,140.2853
156.0589,346.8929
340.7823,97.4019
125.3947,378.99
15.8575,362.1396
118.6118,264.4489
119.1233,249.4031
215.2066,364.2785
380.0879,148.6864
223.7953,348.7662
74.163,294.3651
361.2623,205.0309
233.0498,126.7692
139.69,214.5141
246.1999,58.5525
287.9743,7.1792
179.8212,249.1205
198.6838,113.8512
76.4903,334.7171
328.2668,73.9918
390.7978,319.0385
44.0991,325.0989
44.3556,100.9989
218.3478,339.106
388.6985,157.2367
272.2508,175.3717
171.0385,237.8833
69.1856,156.0465
48.097,115.1677
243.0024,165.7656
162.6541,285.4697
30.5011,255.6168
160.4223,183.4316
12.8043,286.5864
232.4936,65.1795
190.6426,41.8558
356.7176,140.4535
200.2568,318.8461
380.1996,282.8039
182.3195,14.0409
20.2527,245.2513
193.7818,44.3651
412.8261,169.2657
276.1632,347.4878
284.7961,222.8837
149.4738,23.0682
281.2066,76.9973
52.1449,139.6763
199.5878,142.2417
121.0175,163.5144
343.2691,73.9509
354.5059,228.2917
144.9475,62.433
257.9922,333.9085
309.6953,75.9155
46.077,352.7205
363.971,407.0302
109.3143,350.0246
265.9585,244.6058
264.0461,259.6533
254.8755,95.9179
329.056,346.09
87.0906,5.9797
134.0963,113.1705
275.5373,288.4013
268.9566,-72.9404
133.8627,141.6011
277.1869,225.5012
269.2409,120.7068
203.9845,39.4366
37.3265,299.605
77.5579,308.5887
6.3648,325.5431
269.9048,68.5685
366.6135,149.5268
149.2868,137.3081
310.9786,295.0601
94.9656,111.3164
286.7037,295.6588
44.6452,65.1541
247.8604,333.3746
17.4716,340.7789
